3075
572
4267
26
51384
843
8837
4706
799
1856
3207
3980
5577
1387
4353
3683
3675
3674
9020
10368
2115
55750
221
9855
8842
4843
5080
9254
8938
7005
6401
27035
1870
3720
5081
10747
51513
7384
920
695
2534
1634
7305
672
2067
933
5010
1195
923
23649
823
7454
637
3670
3479
1272
25937
1591
6591
3082
4331
9369
1373
4719
330
58528
7431
355
960
56895
3459
578
2530
9846
535
11345
7414
5981
1462
999
9765
10039
3371
3937
1495
5256
1829
51606
1161
4052
5982
89801
5601
9564
9454
5291
1535
80143
8454
23118
7185
5318
9474
5218
816
1608
7478
1001
84649
5424
1975
841
4804
4913
2773
1606
2065
4710
1496
6688
51208
2263
8611
4756
5255
7132
782
387
5590
6093
9759
11186
2261
55593
7030
5837
4129
5217
2255
8218
27006
5423
1459
815
998
8440
79658
6196
537
6929
5566
87
27330
224
7037
6720
64398
3028
2213
23291
5817
7515
4171
8626
3993
6389
5743
2736
4854
5522
8463
489
771
11343
50508
2023
7294
8672
7479
2249
2355
27091
27092
6624
60
1739
113457
4175
7374
32
3385
5609
8527
4791
10714
88
2260
8516
369
3205
1906
26281
7161
862
8569
56681
10411
3991
1785
55183
5663
3320
5933
2920
174
6932
4208
5788
779
905
1741
2932
3693
7994
9706
10325
1540
5978
3034
5243
231
2017
7481
7205
581
51701
4313
1789
6614
57506
55423
64211
5829
4842
2521
332
4708
3383
11213
8646
2734
58484
4897
3655
11069
7018
22861
285
4625
1053
7430
7042
9942
4214
29760
10580
25805
3589
54209
3326
3710
1832
23411
3717
25
513
4713
4616
8174
2872
1399
23786
5594
55964
7078
55586
3162
4174
5155
10454
80339
4689
1439
3560
9978
2033
3002
5427
6655
5836
51382
51804
3091
23405
9252
328
394
5106
4792
4318
5834
958
10110
4773
6789
655
81027
79444
1917
994
1457
51378
10326
5332
10398
1869
9663
10627
4092
9388
54941
5422
331
778
2010
5230
959
7076
2717
2259
10673
81617
54
2254
6445
143
2321
160851
8717
5595
5257
50855
8312
4350
7249
4363
7329
4210
6923
5934
29108
80381
9455
7082
90427
23678
760
7976
8767
2138
3551
5327
6788
8797
5516
4173
27294
2997
4793
10382
5971
2068
84444
10535
268
4066
10859
11024
898
208
27113
7040
7297
2906
22900
3978
26291
5518
59284
10990
3718
5296
1311
4099
1021
5294
3696
1749
50617
858
857
4233
7472
6742
10392
8976
5054
346606
6119
24146
93408
2146
2737
6009
51422
5425
58498
2645
7046
727
1759
768
23586
2889
1855
6387
5599
5532
657
3195
2253
51684
8453
1440
7473
443
6198
2027
5216
218
3384
1655
6347
79132
8506
6442
64750
786
5573
7531
5608
7365
4790
374
5602
4717
2549
55247
7468
51274
7358
10891
7704
3312
9379
595
1982
329
867
5818
975
4728
10312
2965
6404
51561
506
4617
3875
2735
81029
10094
2251
4633
217
1027
4055
2967
11211
5985
3458
2597
2026
5777
79923
2998
5564
1337
3820
1432
6648
3605
4172
653
1871
8936
10767
896
1347
7422
55914
9421
3702
7060
3593
900
64083
6500
5515
2246
3977
23286
4090
5159
8992
604
10686
942
4968
7474
5210
2257
5576
2771
868
523
93
26084
7134
27086
1981
55233
3552
6364
4691
90
3694
3676
10297
64135
374291
84759
56655
2335
6772
2744
5013
7850
53632
3554
7475
2274
3398
6382
6654
9167
525
6697
7143
515
5906
3065
9181
10459
4688
1647
7709
965
914
64121
656
10000
6390
117178
3399
51107
6513
533
8643
10327
8503
356
3925
6195
6118
6794
4297
7139
22926
1385
23632
7128
6446
1490
103910
2309
894
8074
4709
5887
4702
8013
7043
2103
23433
1788
3416
57678
5507
3211
7010
29126
3443
3445
63923
8600
4093
8835
317
8795
2185
5533
7706
941
847
8743
5290
7852
92
2322
5340
3624
1211
8434
5328
1031
3709
466
1017
4035
23583
10376
80712
130399
5208
6385
84612
514
5335
6615
5105
4337
1026
6659
860
6372
7471
23157
4694
652
3553
7849
2892
718
9322
2354
7408
650
8698
4149
8200
3397
154796
1340
1236
3661
3276
5582
6756
2002
6495
3306
5605
1350
7186
5648
5908
5787
5300
10365
10975
7277
2770
7533
5880
3976
9296
64101
6608
4698
3236
8930
904
1032
599
84962
10038
112399
2258
1013
25759
7137
5819
348
10912
4298
4301
81
4705
2056
10095
59285
3727
10298
1786
1852
8789
9104
9113
10288
84701
529
1327
1349
4772
7187
94030
2538
4695
1729
7322
765
5914
5565
5160
3996
2643
5894
5468
8864
5562
84674
51763
6117
1644
3691
3021
1742
2319
5111
222
4595
64900
5509
10207
842
10810
8900
9365
5983
8471
55748
3845
1875
759
4221
891
1022
3656
7428
10451
7482
4853
79679
4803
10971
9475
4613
23175
3939
3572
10468
23418
902
4607
1643
1824
1828
5156
9071
2073
324
1514
6927
6926
948
79799
54490
6885
4005
517
269
27165
3679
116986
1019
91
7006
4193
54583
2752
5077
80326
9470
51719
1329
79621
4008
10253
5879
3569
1607
4711
10010
6498
3586
2995
1025
9314
7099
2356
9550
7507
81873
4609
3452
219
6194
5292
7280
